,lead_id,month,year,numberOfAppointments,numberOfCalls,callTimeMinute,numberofStatuses,hoursSinceCall,isCust
12856,15772,1,2020,3,40,222.2,15,0,1
12857,7629,10,2019,1,7,98.72,3,4,1
12858,28986,6,2020,2,22,177.23,5,0,1
12859,30693,7,2020,1,18,118.92,5,0,1
12860,48728,11,2020,1,97,320.6,4,11,1
12861,5964,10,2019,3,23,29.43,6,22,1
12862,21459,3,2020,3,13,93.95,5,0,1
12863,49860,12,2020,5,22,148.18,9,0,1
12864,24973,5,2020,5,38,176.58,4,0,1
12865,46760,11,2020,2,40,145.53,7,42,1
12866,43028,10,2020,1,27,257.8,6,11,1
12867,25090,5,2020,4,27,96.63,6,18,1
12868,8432,10,2019,1,19,147.2,2,0,1
12869,5640,10,2019,8,29,166.1,4,3935,1
12870,3709,9,2019,1,12,113.45,5,0,1
12871,36256,9,2020,2,38,219.53,10,0,1
12872,4539,9,2019,1,12,30.02,2,0,1
12873,19932,3,2020,3,26,180.8,3,19,1
12874,1385,3,2019,9,29,25.12,2,4204,1
12875,18395,2,2020,3,3,74.6,3,25,1
12876,14013,1,2020,5,11,157.92,4,0,1
12877,13777,1,2020,1,10,118.35,3,0,1
12878,9648,11,2019,2,27,145.07,8,0,1
12879,13413,12,2019,1,6,144.75,3,0,1
12880,22348,4,2020,1,21,118.05,3,0,1
12881,10841,11,2019,1,14,148.22,6,34,1
12882,41043,10,2020,1,35,219.85,7,0,1
12883,23672,4,2020,5,22,131.02,3,0,1
12884,22592,4,2020,5,9,87.13,5,0,1
12885,10115,11,2019,2,58,188.3,10,0,1
12886,20115,3,2020,5,46,273.48,4,0,1
12887,5307,10,2019,1,11,24.92,4,0,1
12888,21936,3,2020,2,31,167.45,4,0,1
12889,17713,2,2020,7,19,129.48,5,0,1
12890,10936,12,2019,1,32,77.13,2,0,1
12891,10841,11,2019,1,14,148.22,6,34,1
12892,10476,11,2019,7,19,95.32,8,1014,1
12893,21591,3,2020,12,24,153.75,7,11,1
12894,25298,5,2020,1,35,229.7,9,14,1
12895,25646,5,2020,3,24,140.57,5,0,1
12896,22388,4,2020,3,46,228.23,6,0,1
12897,34655,8,2020,2,9,132.53,6,1,1
12898,19239,3,2020,19,39,150.23,5,16,1
12899,23342,4,2020,3,24,222.23,4,0,1
12900,32508,7,2020,1,9,188.92,7,8,1
12901,52937,1,2021,1,28,200.85,5,4,1
12902,9393,11,2019,2,12,153.72,4,0,1
12903,19916,3,2020,5,18,108.62,7,0,1
12904,17804,2,2020,5,5,73.62,3,0,1
12905,31528,7,2020,1,24,15.4,4,0,1
12906,49086,12,2020,1,50,163.03,9,0,1
12907,52041,1,2021,1,17,161.73,7,0,1
12908,10902,12,2019,1,4,0.17,4,1,1
12909,8377,10,2019,1,18,225.25,5,0,1
12910,11045,12,2019,11,33,277.57,8,14,1
12911,22077,4,2020,4,25,215.0,9,3,1
12912,52054,1,2021,1,91,415.3,6,0,1
12913,23841,4,2020,3,7,98.43,2,0,1
12914,18038,2,2020,2,24,215.28,3,0,1
12915,2591,1,2019,5,26,154.12,5,9464,1
12916,5342,10,2019,1,5,122.87,5,0,1
12917,10628,11,2019,2,18,134.75,3,10,1
12918,30046,7,2020,2,17,152.85,6,0,1
12919,25722,5,2020,2,34,169.27,6,21,1
12920,11737,12,2019,7,48,214.47,4,12,1
12921,49478,12,2020,2,34,255.38,9,0,1
12922,35014,8,2020,1,5,7.07,2,1943,1
12923,8415,10,2019,4,19,167.63,5,0,1
12924,21610,3,2020,6,24,238.93,4,0,1
12925,8788,11,2019,1,32,168.07,2,57,1
12926,32290,7,2020,1,13,174.37,3,47,1
12927,16211,1,2020,2,10,161.35,3,10,1
12928,39686,9,2020,1,26,166.83,5,6,1
12929,10947,12,2019,1,29,41.53,11,0,1
12930,10036,11,2019,1,21,113.58,4,23,1
12931,52041,1,2021,1,17,161.73,7,0,1
12932,371,8,2019,8,10,119.23,5,23,1
12933,7940,10,2019,2,13,157.32,4,0,1
12934,1202,5,2019,2,18,148.08,9,2687,1
12935,14601,1,2020,2,26,129.83,9,0,1
12936,18224,2,2020,6,11,177.27,3,2,1
12937,21496,3,2020,2,43,249.93,5,48,1
12938,46945,11,2020,1,12,72.22,8,1,1
12939,28477,6,2020,1,13,204.83,3,93,1
12940,1807,8,2019,2,9,14.38,5,75,1
12941,18369,2,2020,3,23,245.62,3,0,1
12942,26838,6,2020,1,13,114.93,5,6,1
12943,44511,10,2020,1,44,196.43,10,0,1
12944,34864,8,2020,1,32,167.03,5,36,1
12945,35014,8,2020,1,5,7.07,2,1943,1
12946,23369,4,2020,8,14,323.27,5,0,1
12947,15462,1,2020,7,12,106.32,3,15,1
12948,14395,1,2020,10,28,162.92,10,51,1
12949,37809,9,2020,1,14,117.95,5,0,1
12950,26864,6,2020,1,25,152.55,7,43,1
12951,8665,11,2019,1,9,161.52,2,40,1
12952,8197,10,2019,1,14,196.15,3,0,1
12953,1749,8,2019,1,6,54.12,4,5,1
12954,19239,3,2020,19,39,150.23,5,16,1
12955,36317,9,2020,1,22,162.68,6,288,1
12956,3106,9,2019,1,12,80.63,3,7,1
12957,5735,10,2019,1,40,128.93,6,0,1
12958,34044,8,2020,2,29,164.88,8,15,1
12959,21498,3,2020,4,11,49.57,3,0,1
12960,5480,10,2019,14,57,459.32,8,1,1
12961,321,8,2019,2,24,193.6,4,142,1
12962,28471,6,2020,1,12,79.87,4,0,1
12963,28720,6,2020,1,3,86.75,3,0,1
12964,3278,8,2019,1,31,210.98,8,727,1
12965,26890,6,2020,2,12,118.37,4,18,1
12966,8901,11,2019,5,27,131.32,7,0,1
12967,6645,10,2019,5,23,121.42,4,8,1
12968,19540,3,2020,5,59,253.73,9,213,1
12969,30906,7,2020,1,41,180.55,4,5,1
12970,33861,8,2020,1,16,153.72,6,0,1
12971,3284,8,2019,1,24,62.18,7,843,1
12972,44323,10,2020,1,38,357.18,11,0,1
12973,16293,1,2020,4,12,72.23,13,12,1
12974,27116,6,2020,1,28,241.3,4,0,1
12975,51968,1,2021,1,40,257.67,6,0,1
12976,25722,5,2020,2,34,169.27,6,21,1
12977,47034,11,2020,1,39,130.12,5,260,1
12978,7629,10,2019,1,7,98.72,3,4,1
12979,40073,9,2020,1,37,110.88,7,29,1
12980,4728,9,2019,1,11,104.83,3,0,1
12981,46945,11,2020,1,12,72.22,8,1,1
12982,25486,5,2020,2,6,79.45,2,0,1
12983,11450,12,2019,1,9,59.73,4,17,1
12984,7622,10,2019,1,24,192.82,3,0,1
12985,49573,12,2020,1,28,128.4,5,1,1
12986,10628,11,2019,2,18,134.75,3,10,1
12987,14595,1,2020,5,8,181.3,11,0,1
12988,19286,3,2020,2,14,170.52,3,0,1
12989,16106,1,2020,4,13,113.63,2,25,1
12990,22400,4,2020,3,36,172.63,18,16,1
12991,47314,11,2020,1,36,201.28,5,1,1
12992,5735,10,2019,1,40,128.93,6,0,1
12993,5105,9,2019,1,16,104.85,4,3,1
12994,2733,4,2019,2,6,103.45,4,3959,1
12995,37894,9,2020,3,10,115.48,6,16,1
12996,28807,6,2020,1,44,250.02,4,0,1
12997,47839,11,2020,2,25,83.13,9,42,1
12998,35612,8,2020,1,37,218.23,7,0,1
12999,18969,3,2020,4,34,190.92,3,126,1
13000,28188,6,2020,3,22,223.5,3,2,1
13001,37897,9,2020,1,50,253.83,9,10,1
13002,23238,4,2020,1,6,9.27,2,182,1
13003,18708,2,2020,9,12,105.52,5,0,1
13004,31528,7,2020,1,24,15.4,4,0,1
13005,31241,7,2020,4,10,91.87,4,3,1
13006,49047,12,2020,1,60,555.0,5,0,1
13007,32187,7,2020,1,11,90.17,4,4,1
13008,52394,1,2021,2,28,130.42,5,17,1
13009,32576,7,2020,3,39,191.97,6,0,1
13010,3071,9,2019,2,38,33.53,5,0,1
13011,23847,4,2020,5,17,67.77,4,24,1
13012,21889,3,2020,6,19,164.73,5,0,1
13013,44834,11,2020,1,39,196.13,7,0,1
13014,4728,9,2019,1,11,104.83,3,0,1
13015,10355,11,2019,1,3,2.53,2,0,1
13016,15607,1,2020,10,19,177.17,3,0,1
13017,21892,3,2020,10,27,168.37,3,0,1
13018,2603,8,2019,6,41,343.85,13,937,1
13019,5656,10,2019,1,7,176.45,3,41,1
13020,4117,9,2019,9,33,192.32,4,51,1
13021,23369,4,2020,8,14,323.27,5,0,1
13022,4786,9,2019,4,17,161.78,4,0,1
13023,42955,10,2020,1,78,382.22,7,0,1
13024,3896,9,2019,2,24,177.13,2,2,1
13025,3896,9,2019,2,24,177.13,2,2,1
13026,5480,10,2019,14,57,459.32,8,1,1
13027,45478,11,2020,1,84,468.33,6,39,1
13028,8684,11,2019,1,16,133.05,2,67,1
13029,5043,9,2019,1,8,23.65,2,0,1
13030,19916,3,2020,5,18,108.62,7,0,1
13031,10739,11,2019,2,26,157.6,5,12,1
13032,12432,12,2019,3,20,104.05,6,0,1
13033,22305,4,2020,1,76,236.7,7,12,1
13034,51810,1,2021,2,44,82.32,3,58,1
13035,40697,10,2020,2,65,332.95,7,11,1
13036,32909,8,2020,1,3,42.83,4,0,1
13037,10628,11,2019,2,18,134.75,3,10,1
13038,42722,10,2020,5,30,164.67,5,10,1
13039,29746,7,2020,1,13,89.22,5,0,1
13040,29270,6,2020,1,29,100.6,5,1,1
13041,14323,1,2020,5,8,85.88,4,20,1
13042,35751,8,2020,1,17,130.28,6,11,1
13043,18038,2,2020,2,24,215.28,3,0,1
13044,9440,11,2019,12,34,255.12,12,10,1
13045,32508,7,2020,1,9,188.92,7,8,1
13046,18226,2,2020,11,22,148.15,4,0,1
13047,30527,7,2020,2,7,96.47,4,0,1
13048,18417,2,2020,16,56,189.05,9,9,1
13049,8197,10,2019,1,14,196.15,3,0,1
13050,33923,8,2020,1,18,45.27,7,10,1
13051,17029,2,2020,6,12,135.15,3,17,1
13052,42840,10,2020,1,42,194.33,7,21,1
13053,10984,12,2019,1,16,105.85,3,49,1
13054,29761,7,2020,2,12,108.2,5,0,1
13055,23918,4,2020,4,13,89.05,3,0,1
13056,7607,10,2019,1,19,135.95,3,8,1
13057,18985,3,2020,2,38,174.3,10,0,1
13058,40073,9,2020,1,37,110.88,7,29,1
13059,1202,5,2019,2,18,148.08,9,2687,1
13060,19239,3,2020,19,39,150.23,5,16,1
13061,15427,1,2020,10,21,153.28,8,0,1
13062,26130,5,2020,1,28,380.4,4,1,1
13063,26859,6,2020,1,8,98.2,4,0,1
13064,27751,6,2020,7,30,169.2,3,11,1
13065,12437,12,2019,2,11,129.22,4,3,1
13066,49976,12,2020,2,66,232.37,8,0,1
13067,26922,6,2020,2,30,301.3,3,0,1
13068,17268,2,2020,6,47,300.08,6,0,1
13069,9456,11,2019,2,14,129.8,5,0,1
13070,10841,11,2019,1,14,148.22,6,34,1
13071,24635,5,2020,2,12,123.93,4,0,1
13072,32838,8,2020,1,17,159.97,4,0,1
13073,14719,1,2020,3,22,206.72,3,0,1
13074,15744,1,2020,1,31,45.93,10,0,1
13075,23001,4,2020,4,12,123.63,4,28,1
13076,5640,10,2019,8,29,166.1,4,3935,1
13077,49517,12,2020,8,33,139.63,5,19,1
13078,35014,8,2020,1,5,7.07,2,1943,1
13079,35686,8,2020,2,19,161.55,5,6,1
13080,6366,10,2019,1,14,187.48,2,0,1
13081,23060,4,2020,2,15,190.48,4,8,1
13082,8266,10,2019,1,9,77.78,2,0,1
13083,10816,11,2019,1,14,49.23,2,0,1
13084,27808,6,2020,2,32,141.9,7,0,1
13085,23938,4,2020,4,12,105.5,2,0,1
13086,18200,2,2020,10,32,263.7,4,20,1
13087,35152,8,2020,2,41,195.02,7,0,1
13088,41581,10,2020,1,56,252.02,3,1224,1
13089,12231,12,2019,16,63,160.07,10,0,1
13090,48237,11,2020,1,18,144.62,6,15,1
13091,22221,4,2020,2,36,184.23,3,0,1
13092,10984,12,2019,1,16,105.85,3,49,1
13093,18664,2,2020,4,17,89.58,4,2,1
13094,15632,1,2020,1,32,144.92,2,0,1
13095,26890,6,2020,2,12,118.37,4,18,1
13096,21751,3,2020,2,13,132.87,4,12,1
13097,31748,7,2020,3,10,91.6,2,24,1
13098,29497,6,2020,1,14,190.18,3,21,1
13099,24666,5,2020,4,23,164.17,4,0,1
13100,350,8,2019,1,13,135.2,3,51,1
13101,40826,10,2020,1,49,135.93,9,19,1
13102,3761,9,2019,2,11,127.6,4,38,1
13103,6271,10,2019,1,22,208.47,3,10,1
13104,29211,6,2020,1,16,167.03,4,13,1
13105,38414,9,2020,1,53,176.5,9,766,1
13106,36025,9,2020,1,23,62.78,4,0,1
13107,18083,2,2020,2,23,156.17,4,0,1
13108,10355,11,2019,1,3,2.53,2,0,1
13109,10990,12,2019,1,29,173.93,3,0,1
13110,43464,10,2020,1,11,112.83,4,0,1
13111,44300,10,2020,2,45,194.43,4,17,1
13112,24798,5,2020,4,29,156.92,3,0,1
13113,50472,12,2020,1,50,250.8,6,68,1
13114,5394,10,2019,1,10,142.43,2,0,1
13115,18040,2,2020,3,26,433.22,3,20,1
13116,26439,5,2020,4,41,188.12,4,0,1
13117,7572,10,2019,4,76,339.83,11,19,1
13118,32187,7,2020,1,11,90.17,4,4,1
13119,18417,2,2020,16,56,189.05,9,9,1
13120,23267,4,2020,8,44,199.62,5,0,1
13121,25039,5,2020,2,14,233.77,3,9,1
13122,36505,9,2020,1,14,100.3,5,0,1
13123,11733,12,2019,6,47,242.33,22,13,1
13124,42247,10,2020,1,27,249.43,5,1656,1
13125,5493,10,2019,2,23,181.15,3,0,1
13126,8850,11,2019,6,61,421.03,9,13,1
13127,23918,4,2020,4,13,89.05,3,0,1
13128,23675,4,2020,5,24,107.77,9,0,1
13129,36833,9,2020,1,33,353.63,5,68,1
13130,5105,9,2019,1,16,104.85,4,3,1
13131,13109,12,2019,1,25,229.37,5,9,1
13132,3017,9,2019,1,7,172.23,2,52,1
13133,18509,2,2020,14,23,55.13,5,1,1
13134,32625,8,2020,1,6,113.47,4,51,1
13135,11403,12,2019,1,10,93.03,4,40,1
13136,33907,8,2020,1,15,170.8,4,0,1
13137,1202,5,2019,2,18,148.08,9,2687,1
13138,7198,10,2019,1,6,6.72,3,17,1
13139,21808,3,2020,4,14,105.85,3,35,1
13140,7626,10,2019,1,14,64.75,4,0,1
13141,26202,5,2020,1,18,143.92,6,0,1
13142,19728,3,2020,3,8,110.17,4,20,1
13143,4554,9,2019,1,29,162.08,4,0,1
13144,30906,7,2020,1,41,180.55,4,5,1
13145,48590,11,2020,1,40,97.63,8,14,1
13146,33453,8,2020,1,35,424.57,5,0,1
13147,23342,4,2020,3,24,222.23,4,0,1
13148,13413,12,2019,1,6,144.75,3,0,1
13149,50928,12,2020,1,32,209.07,11,5,1
13150,3824,9,2019,3,66,236.05,18,6,1
13151,33423,8,2020,1,28,148.98,5,446,1
13152,31555,7,2020,3,35,174.95,6,11,1
13153,23043,4,2020,3,10,119.1,4,22,1
13154,26017,5,2020,2,23,265.22,3,45,1
13155,49860,12,2020,5,22,148.18,9,0,1
13156,31557,7,2020,1,3,130.0,2,13,1
13157,23675,4,2020,5,24,107.77,9,0,1
13158,32909,8,2020,1,3,42.83,4,0,1
13159,8495,10,2019,1,12,99.73,2,95,1
13160,31635,7,2020,1,19,178.42,5,0,1
13161,26251,5,2020,2,21,81.02,7,0,1
13162,25497,5,2020,3,31,166.88,6,0,1
13163,41329,10,2020,4,41,215.35,8,0,1
13164,6503,10,2019,2,14,169.92,3,38,1
13165,19857,3,2020,5,15,104.18,3,2,1
13166,1760,8,2019,3,11,61.43,10,79,1
13167,35681,8,2020,1,79,331.65,7,14,1
13168,23672,4,2020,5,22,131.02,3,0,1
13169,29975,7,2020,2,13,130.15,6,18,1
13170,12081,12,2019,4,11,106.0,7,35,1
13171,9398,11,2019,1,23,28.65,3,1,1
13172,8607,11,2019,1,8,186.45,2,0,1
13173,27091,6,2020,1,20,93.0,4,9,1
13174,4359,9,2019,17,43,181.03,16,20,1
13175,16767,2,2020,3,27,88.13,9,0,1
13176,49737,12,2020,3,53,169.82,17,11,1
13177,39324,9,2020,1,10,21.33,4,0,1
13178,47002,11,2020,4,17,111.17,5,0,1
13179,4281,9,2019,1,26,34.57,6,888,1
13180,34911,8,2020,1,18,103.95,7,22,1
13181,36760,9,2020,1,13,104.7,9,2,1
13182,27355,6,2020,1,4,104.87,3,24,1
13183,52351,1,2021,4,35,224.35,9,0,1
13184,13346,12,2019,13,35,109.3,6,19,1
13185,40858,10,2020,2,32,122.13,12,12,1
13186,11733,12,2019,6,47,242.33,22,13,1
13187,15744,1,2020,1,31,45.93,10,0,1
13188,18578,2,2020,17,76,325.77,8,0,1
13189,33058,8,2020,1,27,179.02,7,4,1
13190,3862,9,2019,2,4,75.0,3,0,1
13191,32508,7,2020,1,9,188.92,7,8,1
13192,22369,4,2020,8,30,256.53,5,0,1
13193,52208,1,2021,1,36,164.52,7,0,1
13194,21886,3,2020,12,14,175.6,6,1,1
13195,22686,4,2020,8,19,103.38,4,0,1
13196,8165,10,2019,1,21,187.5,7,0,1
13197,22505,4,2020,5,137,424.78,5,1,1
13198,8937,11,2019,1,11,176.63,2,0,1
13199,2784,8,2019,1,9,117.7,3,0,1
13200,50975,12,2020,1,55,168.22,5,68,1
13201,27335,6,2020,3,33,122.95,6,38,1
13202,36414,9,2020,3,34,103.62,11,0,1
13203,33923,8,2020,1,18,45.27,7,10,1
13204,1548,8,2019,6,17,65.22,5,512,1
13205,22568,4,2020,8,11,142.68,3,3,1
13206,44300,10,2020,2,45,194.43,4,17,1
13207,19728,3,2020,3,8,110.17,4,20,1
13208,26744,6,2020,1,7,127.53,3,96,1
13209,27751,6,2020,7,30,169.2,3,11,1
13210,37932,9,2020,1,49,404.98,5,0,1
13211,21744,3,2020,2,12,199.75,4,0,1
13212,10229,11,2019,5,20,166.03,7,0,1
13213,41620,10,2020,1,13,179.77,5,33,1
13214,6626,10,2019,1,18,227.2,3,12,1
13215,12559,12,2019,1,31,284.85,4,0,1
13216,27808,6,2020,2,32,141.9,7,0,1
13217,8438,10,2019,1,20,231.93,2,0,1
13218,18397,2,2020,3,54,106.82,7,0,1
13219,47389,11,2020,1,37,207.65,5,0,1
13220,6626,10,2019,1,18,227.2,3,12,1
13221,7084,10,2019,1,20,129.58,4,0,1
13222,4003,9,2019,2,5,20.02,4,11,1
13223,18571,2,2020,2,9,120.23,6,0,1
13224,29225,6,2020,1,17,135.28,4,13,1
13225,22426,4,2020,5,8,93.88,4,25,1
13226,9857,11,2019,3,46,209.38,11,0,1
13227,18033,2,2020,1,39,125.47,9,0,1
13228,14921,1,2020,2,24,31.77,4,648,1
13229,45645,11,2020,2,16,35.33,10,0,1
13230,5327,10,2019,3,10,91.08,4,0,1
13231,9745,11,2019,1,22,66.28,2,38,1
13232,17024,2,2020,4,6,88.73,3,0,1
13233,21479,3,2020,2,9,130.33,6,0,1
13234,10129,11,2019,1,12,49.77,3,0,1
13235,2861,9,2019,1,3,113.5,2,20,1
13236,5493,10,2019,2,23,181.15,3,0,1
13237,12193,12,2019,1,26,104.88,4,9,1
13238,32303,7,2020,1,4,83.18,2,0,1
13239,9643,11,2019,2,4,107.12,3,2,1
13240,15040,1,2020,11,52,313.7,5,0,1
13241,23106,4,2020,4,53,266.22,9,0,1
13242,8527,10,2019,1,20,167.17,4,2,1
13243,6312,10,2019,1,21,223.43,3,0,1
13244,18180,2,2020,4,11,160.2,4,26,1
13245,50437,12,2020,1,40,199.8,6,0,1
13246,53038,1,2021,2,32,242.67,7,24,1
13247,37897,9,2020,1,50,253.83,9,10,1
13248,31762,7,2020,3,22,102.15,3,0,1
13249,12176,12,2019,11,21,123.42,4,2,1
13250,22414,4,2020,4,32,252.63,4,2,1
13251,21889,3,2020,6,19,164.73,5,0,1
13252,9055,11,2019,2,20,99.32,10,8,1
13253,24377,5,2020,4,10,127.75,3,37,1
13254,13990,1,2020,4,16,109.8,4,13,1
13255,16192,1,2020,7,21,110.18,6,0,1
13256,3541,9,2019,1,16,12.97,3,0,1
13257,4301,9,2019,4,11,128.08,5,0,1
13258,3874,9,2019,1,38,192.85,3,0,1
13259,18708,2,2020,9,12,105.52,5,0,1
13260,4978,9,2019,4,14,105.92,6,16,1
13261,7084,10,2019,1,20,129.58,4,0,1
13262,19379,3,2020,7,16,135.48,6,0,1
13263,49385,12,2020,1,27,229.28,7,0,1
13264,33907,8,2020,1,15,170.8,4,0,1
13265,732,7,2019,2,51,151.83,5,936,1
13266,14660,1,2020,1,6,84.73,3,3,1
13267,12358,12,2019,3,14,80.53,3,0,1
13268,41688,10,2020,4,26,111.52,5,17,1
13269,24604,5,2020,4,15,139.07,5,0,1
13270,50928,12,2020,1,32,209.07,11,5,1
13271,24141,4,2020,5,13,149.38,3,120,1
13272,50472,12,2020,1,50,250.8,6,68,1
13273,51550,1,2021,1,44,266.43,5,0,1
13274,2218,8,2019,2,17,188.47,4,11,1
13275,17506,2,2020,6,35,139.67,3,1,1
13276,41100,10,2020,1,5,118.17,4,0,1
13277,21498,3,2020,4,11,49.57,3,0,1
13278,7880,10,2019,2,10,78.87,4,65,1
13279,1048,6,2019,1,3,8.72,1,2233,1
13280,8789,11,2019,1,5,101.92,4,0,1
13281,25180,5,2020,8,34,322.23,10,1,1
13282,24773,5,2020,3,12,111.82,4,7,1
13283,41302,10,2020,1,50,416.62,4,0,1
13284,51121,12,2020,1,49,194.57,9,0,1
13285,52937,1,2021,1,28,200.85,5,4,1
13286,4308,9,2019,1,7,13.67,2,0,1
13287,31878,7,2020,1,21,233.17,6,11,1
13288,7434,10,2019,1,5,11.38,2,0,1
13289,7104,10,2019,1,19,124.82,2,0,1
13290,2837,9,2019,2,22,172.92,8,67,1
13291,46118,11,2020,1,83,240.45,5,19,1
13292,35717,8,2020,1,19,82.83,6,15,1
13293,41592,10,2020,1,35,120.93,7,41,1
13294,31089,7,2020,12,31,209.03,13,0,1
13295,52547,1,2021,5,32,333.58,12,2,1
13296,35417,8,2020,1,21,89.58,6,0,1
13297,10816,11,2019,1,14,49.23,2,0,1
13298,52310,1,2021,1,96,401.68,10,11,1
13299,24405,5,2020,6,84,552.78,5,0,1
13300,21744,3,2020,2,12,199.75,4,0,1
13301,38945,9,2020,2,19,177.27,8,2326,1
13302,21886,3,2020,12,14,175.6,6,1,1
13303,10496,11,2019,1,6,74.17,4,0,1
13304,17268,2,2020,6,47,300.08,6,0,1
13305,19857,3,2020,5,15,104.18,3,2,1
13306,53198,1,2021,1,21,158.87,6,13,1
13307,9857,11,2019,3,46,209.38,11,0,1
13308,31241,7,2020,4,10,91.87,4,3,1
13309,24262,5,2020,6,12,119.67,6,70,1
13310,25791,5,2020,1,5,88.42,3,335,1
13311,35681,8,2020,1,79,331.65,7,14,1
13312,45467,11,2020,1,20,150.75,7,42,1
13313,10002,11,2019,2,14,28.8,4,0,1
13314,31159,7,2020,1,14,97.87,5,0,1
13315,30418,7,2020,1,49,344.92,4,0,1
13316,32129,7,2020,1,13,74.25,3,10,1
13317,7470,10,2019,1,17,136.55,5,0,1
13318,8788,11,2019,1,32,168.07,2,57,1
13319,12642,12,2019,4,14,97.7,3,0,1
13320,11035,12,2019,2,24,224.47,4,142,1
13321,5964,10,2019,3,23,29.43,6,22,1
13322,6501,10,2019,5,29,158.78,5,40,1
13323,28437,6,2020,1,41,251.23,7,12,1
13324,26439,5,2020,4,41,188.12,4,0,1
13325,42902,10,2020,1,17,172.27,7,3,1
13326,12358,12,2019,3,14,80.53,3,0,1
13327,31263,7,2020,1,26,169.42,4,0,1
13328,18481,2,2020,7,18,50.9,5,0,1
13329,30419,7,2020,1,22,88.98,5,0,1
13330,11162,12,2019,3,13,121.47,5,0,1
13331,38052,9,2020,1,80,485.4,5,28,1
13332,27996,6,2020,1,32,180.02,4,0,1
13333,19876,3,2020,1,14,186.2,2,0,1
13334,31748,7,2020,3,10,91.6,2,24,1
13335,9496,11,2019,1,66,192.22,9,0,1
13336,5815,10,2019,1,6,27.02,2,0,1
13337,14265,1,2020,2,6,113.62,3,0,1
13338,45478,11,2020,1,84,468.33,6,39,1
13339,10355,11,2019,1,3,2.53,2,0,1
13340,34042,8,2020,2,16,90.03,6,0,1
13341,28481,6,2020,1,35,180.47,5,0,1
13342,38922,9,2020,2,48,175.65,8,0,1
13343,44300,10,2020,2,45,194.43,4,17,1
13344,35679,8,2020,1,46,304.6,7,14,1
13345,49184,12,2020,1,32,198.8,8,8,1
13346,35717,8,2020,1,19,82.83,6,15,1
13347,45954,11,2020,1,46,170.67,13,0,1
13348,33427,8,2020,1,40,81.38,10,10,1
13349,38647,9,2020,2,20,137.08,9,0,1
13350,23248,4,2020,2,5,93.78,5,0,1
13351,18509,2,2020,14,23,55.13,5,1,1
13352,31159,7,2020,1,14,97.87,5,0,1
13353,5043,9,2019,1,8,23.65,2,0,1
13354,18916,3,2020,4,42,314.82,5,5,1
13355,3089,9,2019,1,13,22.0,2,811,1
13356,8194,10,2019,3,38,165.68,7,0,1
13357,29908,7,2020,1,5,131.63,3,43,1
13358,27116,6,2020,1,28,241.3,4,0,1
13359,12358,12,2019,3,14,80.53,3,0,1
13360,12358,12,2019,3,14,80.53,3,0,1
13361,4241,9,2019,2,41,193.75,9,2,1
13362,28930,6,2020,3,66,331.23,13,3391,1
13363,10204,11,2019,11,29,218.85,4,0,1
13364,40920,10,2020,1,32,154.45,5,5,1
13365,29591,7,2020,1,2,148.82,4,0,1
13366,3034,9,2019,3,19,161.23,6,0,1
13367,12358,12,2019,3,14,80.53,3,0,1
13368,50437,12,2020,1,40,199.8,6,0,1
13369,25838,5,2020,2,3,163.13,2,0,1
13370,4241,9,2019,2,41,193.75,9,2,1
13371,22505,4,2020,5,137,424.78,5,1,1
13372,49858,12,2020,1,34,215.28,6,0,1
13373,4617,9,2019,3,16,38.08,4,0,1
13374,30824,7,2020,4,10,91.35,6,0,1
13375,10816,11,2019,1,14,49.23,2,0,1
13376,27615,6,2020,1,20,200.27,3,0,1
13377,30687,7,2020,2,32,109.15,8,1,1
13378,31878,7,2020,1,21,233.17,6,11,1
13379,52547,1,2021,5,32,333.58,12,2,1
13380,21610,3,2020,6,24,238.93,4,0,1
13381,27475,6,2020,3,30,229.02,6,25,1
13382,22037,4,2020,15,33,267.15,4,5,1
13383,22616,4,2020,7,28,134.38,4,20,1
13384,14790,1,2020,2,6,73.85,3,1,1
13385,50975,12,2020,1,55,168.22,5,68,1
13386,22100,4,2020,9,15,161.95,4,1,1
13387,7572,10,2019,4,76,339.83,11,19,1
13388,24894,5,2020,5,46,279.98,3,11,1
13389,21610,3,2020,6,24,238.93,4,0,1
13390,3110,9,2019,1,5,37.53,3,5,1
13391,8788,11,2019,1,32,168.07,2,57,1
13392,12437,12,2019,2,11,129.22,4,3,1
13393,48728,11,2020,1,97,320.6,4,11,1
13394,44307,10,2020,1,43,253.65,7,0,1
13395,5085,9,2019,6,34,146.72,7,0,1
13396,3815,9,2019,2,12,19.65,7,3,1
13397,7600,10,2019,1,33,180.65,6,11,1
13398,17580,2,2020,7,19,92.95,7,0,1
13399,24947,5,2020,2,13,134.02,3,0,1
13400,14576,1,2020,1,4,51.43,4,0,1
13401,15859,1,2020,5,22,153.67,5,8,1
13402,17565,2,2020,2,47,113.92,4,0,1
13403,30527,7,2020,2,7,96.47,4,0,1
13404,33089,8,2020,1,30,20.65,13,0,1
13405,14860,1,2020,2,11,102.85,3,0,1
13406,19857,3,2020,5,15,104.18,3,2,1
13407,14228,1,2020,4,24,133.33,4,2,1
13408,7188,10,2019,2,15,168.03,2,0,1
13409,40387,10,2020,3,70,332.3,8,0,1
13410,36024,9,2020,2,31,198.27,9,0,1
13411,28188,6,2020,3,22,223.5,3,2,1
13412,8665,11,2019,1,9,161.52,2,40,1
