,month,year,numberOfAppointments,numberOfCalls,callTimeMinute,numberofStatuses,hoursSinceCall,isCust
13248,2,2020,16,56,189.05,9,9,1
13249,11,2019,1,23,28.65,3,1,1
13250,12,2019,11,106,265.55,7,41,1
13251,10,2019,1,13,47.72,4,13,1
13252,11,2019,1,8,186.45,2,0,1
13253,11,2020,1,46,170.67,13,0,1
13254,3,2020,2,9,130.33,6,0,1
13255,7,2020,1,5,131.63,3,43,1
13256,8,2019,5,46,155.93,15,14,1
13257,11,2020,1,19,180.32,5,0,1
13258,5,2020,4,40,160.38,9,12,1
13259,12,2019,1,16,105.85,3,49,1
13260,1,2021,1,21,158.87,6,13,1
13261,4,2020,3,25,150.82,8,0,1
13262,8,2020,1,37,218.23,7,0,1
13263,4,2020,6,48,221.95,4,0,1
13264,11,2020,1,31,198.92,5,0,1
13265,5,2020,2,7,164.53,5,0,1
13266,1,2020,2,36,140.43,3,0,1
13267,3,2020,6,93,226.78,6,0,1
13268,10,2020,1,72,458.17,6,62,1
13269,5,2020,3,5,96.82,4,0,1
13270,7,2020,1,12,185.37,4,0,1
13271,10,2020,1,50,279.28,6,0,1
13272,8,2020,1,37,165.78,10,0,1
13273,8,2019,5,46,155.93,15,14,1
13274,9,2019,2,5,20.02,4,11,1
13275,10,2020,1,32,100.28,6,25,1
13276,8,2019,1,13,167.28,3,23,1
13277,2,2020,2,5,113.97,5,0,1
13278,7,2020,1,8,31.28,4,0,1
13279,6,2020,3,15,104.13,5,0,1
13280,7,2020,1,28,162.48,4,12,1
13281,9,2020,7,61,271.72,6,26,1
13282,9,2020,3,34,103.62,11,0,1
13283,7,2020,2,18,105.7,8,0,1
13284,5,2020,4,23,164.17,4,0,1
13285,9,2019,1,20,105.57,2,29,1
13286,7,2020,2,32,109.15,8,1,1
13287,10,2019,1,21,187.5,7,0,1
13288,12,2019,11,21,123.42,4,2,1
13289,5,2020,4,10,127.75,3,37,1
13290,12,2019,2,25,290.47,5,0,1
13291,2,2020,5,21,228.73,5,0,1
13292,10,2019,2,126,478.58,6,3,1
13293,12,2019,3,14,80.53,3,0,1
13294,10,2020,1,18,146.25,6,11,1
13295,12,2019,2,6,109.32,4,94,1
13296,6,2020,1,19,143.53,6,17,1
13297,9,2019,2,10,79.42,6,8,1
13298,7,2020,1,40,164.23,6,0,1
13299,12,2020,4,49,402.8,12,0,1
13300,3,2020,4,42,314.82,5,5,1
13301,4,2020,2,5,93.78,5,0,1
13302,10,2019,3,38,165.68,7,0,1
13303,4,2020,7,65,410.02,4,45,1
13304,10,2019,8,29,166.1,4,3935,1
13305,6,2020,1,34,238.45,5,0,1
13306,9,2019,4,17,135.28,5,0,1
13307,9,2020,1,19,161.93,6,835,1
13308,1,2021,1,16,128.38,6,0,1
13309,9,2019,1,16,12.97,3,0,1
13310,9,2020,1,12,125.25,5,0,1
13311,8,2020,1,25,1680.43,4,1,1
13312,1,2020,3,24,135.6,3,2,1
13313,3,2020,1,7,22.38,3,0,1
13314,4,2020,5,34,183.33,4,115,1
13315,8,2020,1,18,160.88,5,0,1
13316,2,2020,5,18,94.4,4,0,1
13317,7,2020,1,13,89.22,5,0,1
13318,1,2020,3,6,146.32,3,0,1
13319,7,2020,1,61,298.52,15,12,1
13320,1,2020,3,23,39.13,4,34,1
13321,12,2020,1,49,194.57,9,0,1
13322,3,2020,2,38,174.3,10,0,1
13323,7,2020,12,31,209.03,13,0,1
13324,3,2020,4,3,72.03,4,21,1
13325,1,2020,13,46,170.75,13,0,1
13326,7,2020,1,61,298.52,15,12,1
13327,5,2020,6,84,552.78,5,0,1
13328,10,2019,1,10,142.43,2,0,1
13329,1,2021,1,28,200.85,5,4,1
13330,12,2019,2,6,166.3,4,52,1
13331,12,2019,2,15,117.48,8,0,1
13332,10,2020,1,31,133.75,4,0,1
13333,6,2020,1,18,146.27,4,18,1
13334,5,2020,8,32,263.77,5,0,1
13335,3,2020,2,14,170.52,3,0,1
13336,5,2020,6,12,119.67,6,70,1
13337,8,2019,3,11,61.43,10,79,1
13338,8,2020,1,22,171.13,7,11,1
13339,4,2020,1,36,220.23,6,0,1
13340,10,2019,2,19,119.27,2,0,1
13341,8,2020,1,33,190.35,5,0,1
13342,2,2020,5,5,73.62,3,0,1
13343,11,2020,1,39,130.12,5,260,1
13344,12,2020,2,51,291.57,6,38,1
13345,7,2020,1,9,88.0,6,0,1
13346,10,2020,1,38,357.18,11,0,1
13347,7,2020,1,21,190.43,5,8,1
13348,5,2020,2,12,123.93,4,0,1
13349,12,2019,1,32,77.13,2,0,1
13350,10,2019,1,14,114.93,8,0,1
13351,9,2019,2,7,55.37,5,0,1
13352,11,2019,1,11,176.63,2,0,1
13353,10,2019,1,37,155.37,2,48,1
13354,9,2020,1,19,122.58,4,0,1
13355,3,2020,4,21,144.28,4,0,1
13356,11,2020,1,36,201.28,5,1,1
13357,8,2020,1,8,137.18,6,0,1
13358,11,2019,1,19,106.02,2,0,1
13359,10,2019,1,21,187.5,7,0,1
13360,12,2019,1,10,67.0,6,0,1
13361,12,2019,4,11,106.0,7,35,1
13362,7,2020,1,29,146.97,5,0,1
13363,4,2020,4,32,252.63,4,2,1
13364,5,2020,2,18,218.68,4,0,1
13365,12,2020,1,11,88.62,5,22,1
13366,12,2019,11,106,265.55,7,41,1
13367,7,2019,2,51,349.37,14,614,1
13368,2,2020,3,23,245.62,3,0,1
13369,10,2019,1,6,90.35,3,9,1
13370,7,2020,1,9,120.63,4,2,1
13371,8,2019,1,13,167.28,3,23,1
13372,3,2020,5,59,253.73,9,213,1
13373,12,2020,3,53,169.82,17,11,1
13374,6,2020,1,11,53.23,4,127,1
13375,1,2020,2,3,108.27,3,18,1
13376,5,2020,3,5,107.42,4,0,1
13377,1,2020,5,8,85.88,4,20,1
13378,10,2019,1,40,128.93,6,0,1
13379,12,2019,1,20,39.18,3,9,1
13380,12,2019,1,9,142.62,3,0,1
13381,2,2019,1,9,33.67,3,5007,1
13382,6,2020,2,30,301.3,3,0,1
13383,10,2020,1,43,253.65,7,0,1
13384,9,2019,1,11,104.83,3,0,1
13385,4,2020,12,19,103.92,5,5,1
13386,5,2020,2,9,191.23,4,0,1
13387,12,2020,1,29,212.42,5,0,1
13388,10,2019,1,5,122.87,5,0,1
13389,10,2019,1,21,187.5,7,0,1
13390,4,2020,6,48,221.95,4,0,1
13391,6,2019,1,62,237.58,6,11903,1
13392,11,2020,1,31,198.92,5,0,1
13393,10,2019,4,32,137.75,15,11,1
13394,4,2020,4,43,113.2,4,0,1
13395,9,2020,2,81,202.35,19,0,1
13396,1,2021,1,28,204.18,5,0,1
13397,10,2020,1,24,130.37,4,0,1
13398,1,2021,1,32,134.62,5,0,1
13399,10,2019,1,21,223.43,3,0,1
13400,8,2020,2,39,119.27,17,0,1
13401,8,2019,1,13,135.2,3,51,1
13402,1,2020,5,22,153.67,5,8,1
13403,10,2020,1,48,188.27,5,1,1
13404,7,2020,3,24,181.98,3,0,1
13405,6,2020,1,13,114.93,5,6,1
13406,11,2019,2,26,157.6,5,12,1
13407,1,2020,6,24,138.88,4,0,1
13408,9,2019,1,4,161.83,2,0,1
13409,11,2020,1,37,207.65,5,0,1
13410,11,2019,9,37,148.52,4,7,1
13411,10,2019,1,3,0.15,2,0,1
13412,12,2019,2,14,91.27,5,0,1
13413,9,2019,1,6,44.2,2,4,1
13414,10,2019,1,4,16.57,3,0,1
13415,6,2020,1,6,170.23,3,149,1
13416,10,2019,1,9,88.45,1,29,1
13417,8,2020,1,3,21.35,4,8,1
13418,8,2020,2,16,90.03,6,0,1
13419,6,2020,1,9,118.45,4,15,1
13420,7,2020,1,9,120.63,4,2,1
13421,9,2020,1,25,77.27,6,0,1
13422,5,2020,1,41,286.88,5,0,1
13423,5,2020,1,9,162.15,3,0,1
13424,11,2019,2,17,202.93,3,0,1
13425,12,2019,3,35,155.15,4,0,1
13426,12,2020,1,71,458.87,6,1,1
13427,3,2020,5,59,253.73,9,213,1
13428,1,2020,20,90,221.7,7,14,1
13429,7,2020,1,14,122.32,4,0,1
13430,3,2020,2,14,170.52,3,0,1
13431,8,2019,1,10,29.87,2,1189,1
13432,2,2020,3,12,107.53,5,0,1
13433,7,2020,2,7,96.47,4,0,1
13434,12,2019,1,5,22.95,2,0,1
13435,7,2020,1,61,298.52,15,12,1
13436,9,2019,1,12,80.63,3,7,1
13437,4,2020,1,76,236.7,7,12,1
13438,7,2020,1,28,162.48,4,12,1
13439,6,2020,1,13,204.83,3,93,1
13440,12,2020,1,49,194.57,9,0,1
13441,11,2019,1,15,73.2,2,0,1
13442,2,2020,3,19,114.58,6,0,1
13443,5,2020,13,25,129.38,3,0,1
13444,1,2020,1,6,84.73,3,3,1
13445,5,2020,3,18,115.75,5,0,1
13446,12,2020,1,23,121.27,5,117,1
13447,3,2020,4,42,314.82,5,5,1
13448,11,2020,1,97,320.6,4,11,1
13449,3,2020,3,18,127.43,6,0,1
13450,10,2019,1,21,187.5,7,0,1
13451,10,2020,3,17,153.15,8,0,1
13452,10,2019,1,26,36.07,2,168,1
13453,2,2020,6,11,157.88,5,17,1
13454,3,2020,3,8,110.17,4,20,1
13455,12,2019,1,15,114.0,4,0,1
13456,3,2020,5,6,109.72,6,116,1
13457,2,2020,7,21,152.23,5,14,1
13458,9,2020,1,10,21.33,4,0,1
13459,2,2020,9,12,105.52,5,0,1
13460,8,2020,1,6,113.47,4,51,1
13461,4,2020,3,46,228.23,6,0,1
13462,11,2019,2,11,117.32,4,16,1
13463,8,2020,1,59,276.33,3,50,1
13464,1,2020,7,12,106.32,3,15,1
13465,10,2019,8,29,166.1,4,3935,1
13466,8,2020,1,37,213.33,6,0,1
13467,12,2019,2,14,91.27,5,0,1
13468,1,2020,5,8,181.3,11,0,1
13469,9,2019,2,9,125.97,2,21,1
13470,4,2020,4,25,215.0,9,3,1
13471,7,2020,1,13,174.37,3,47,1
13472,9,2020,2,31,198.27,9,0,1
13473,8,2020,1,13,149.9,7,4,1
13474,4,2020,15,41,254.08,3,29,1
13475,12,2019,1,22,186.97,6,0,1
13476,4,2020,3,46,228.23,6,0,1
13477,4,2020,3,12,222.07,4,1,1
13478,9,2020,1,50,253.83,9,10,1
13479,9,2020,2,20,137.08,9,0,1
13480,2,2020,4,6,88.73,3,0,1
13481,9,2019,1,11,104.83,3,0,1
13482,4,2020,5,13,143.72,4,1,1
13483,7,2020,1,18,118.92,5,0,1
13484,9,2020,1,12,125.25,5,0,1
13485,5,2020,2,23,192.58,3,0,1
13486,5,2020,6,12,119.67,6,70,1
13487,7,2020,1,8,75.25,3,0,1
13488,7,2020,4,10,91.87,4,3,1
13489,10,2019,3,38,165.68,7,0,1
13490,8,2020,1,37,213.33,6,0,1
13491,8,2020,2,16,90.03,6,0,1
13492,12,2019,16,63,160.07,10,0,1
13493,10,2019,3,23,29.43,6,22,1
13494,3,2020,4,32,201.15,6,17,1
13495,7,2020,3,26,149.95,4,86,1
13496,11,2019,1,3,2.53,2,0,1
13497,9,2019,1,3,113.5,2,20,1
13498,10,2020,1,10,134.18,5,5,1
13499,11,2020,1,46,170.67,13,0,1
13500,4,2020,5,22,257.93,6,0,1
13501,6,2020,1,38,147.98,7,0,1
13502,10,2019,3,34,183.6,5,12,1
13503,11,2020,1,39,196.13,7,0,1
13504,8,2020,1,65,210.02,4,0,1
13505,8,2020,2,11,166.02,6,21,1
13506,10,2019,1,14,130.85,2,0,1
13507,1,2020,6,48,151.68,13,19,1
13508,12,2020,4,31,202.87,9,0,1
13509,11,2020,2,16,35.33,10,0,1
13510,6,2020,1,3,86.75,3,0,1
13511,4,2020,4,13,89.05,3,0,1
13512,1,2020,5,11,157.92,4,0,1
13513,10,2020,1,35,120.93,7,41,1
13514,7,2020,1,18,118.92,5,0,1
13515,12,2019,1,6,11.72,2,0,1
13516,6,2020,1,15,144.0,3,287,1
13517,7,2020,3,22,191.32,10,3306,1
13518,7,2020,1,5,131.63,3,43,1
13519,10,2019,1,15,126.75,4,17,1
13520,11,2019,1,9,161.52,2,40,1
13521,9,2020,1,38,142.62,5,0,1
13522,8,2020,1,35,424.57,5,0,1
13523,1,2021,1,36,164.52,7,0,1
13524,5,2020,4,23,164.17,4,0,1
13525,10,2019,2,36,149.0,8,0,1
13526,12,2019,1,7,145.1,4,0,1
13527,3,2020,13,44,223.63,7,11,1
13528,5,2020,1,18,143.92,6,0,1
13529,5,2020,4,23,176.93,4,14,1
13530,2,2020,4,28,100.12,5,0,1
13531,8,2020,1,32,223.62,6,222,1
13532,10,2020,1,5,118.17,4,0,1
13533,12,2019,1,10,67.0,6,0,1
13534,12,2019,3,18,216.0,10,1,1
13535,12,2020,1,14,199.25,6,22,1
13536,3,2020,7,84,286.43,4,0,1
13537,5,2020,4,40,160.38,9,12,1
13538,9,2019,3,10,111.03,2,14,1
13539,4,2020,8,14,323.27,5,0,1
13540,8,2019,1,12,109.47,4,12,1
13541,10,2020,1,27,249.43,5,1656,1
13542,7,2020,1,53,409.5,6,0,1
13543,1,2021,2,28,130.42,5,17,1
13544,12,2019,3,14,80.53,3,0,1
13545,1,2020,5,8,181.3,11,0,1
13546,8,2019,9,24,116.3,4,10,1
13547,10,2019,1,19,124.82,2,0,1
13548,9,2019,2,4,75.0,3,0,1
13549,10,2019,3,14,106.0,4,2,1
13550,10,2019,7,30,305.65,4,2,1
13551,2,2020,15,58,247.9,10,0,1
13552,7,2020,1,20,143.63,5,17,1
13553,7,2020,3,22,191.32,10,3306,1
13554,1,2020,11,45,235.78,4,24,1
13555,8,2020,1,15,117.87,4,0,1
13556,8,2019,8,10,119.23,5,23,1
13557,1,2020,7,11,165.37,6,11,1
13558,3,2020,4,3,72.03,4,21,1
13559,6,2020,13,32,214.5,5,1,1
13560,3,2020,2,13,132.87,4,12,1
13561,10,2019,1,9,77.78,2,0,1
13562,8,2020,1,7,37.48,2,76,1
13563,10,2020,1,36,124.3,5,0,1
13564,11,2019,3,46,209.38,11,0,1
13565,8,2020,1,17,159.97,4,0,1
13566,9,2019,1,16,197.77,2,355,1
13567,1,2020,3,7,58.63,5,0,1
13568,4,2020,3,13,155.45,3,18,1
13569,7,2020,1,26,123.13,4,21,1
13570,5,2020,12,23,77.62,6,20,1
13571,10,2020,1,48,188.27,5,1,1
13572,9,2019,2,12,19.65,7,3,1
13573,2,2019,3,25,133.43,2,5141,1
13574,8,2020,1,17,162.38,4,54,1
13575,1,2020,5,10,74.32,4,0,1
13576,10,2019,3,34,183.6,5,12,1
13577,5,2020,1,11,149.78,4,0,1
13578,8,2020,1,27,179.02,7,4,1
13579,5,2020,1,18,143.92,6,0,1
13580,4,2020,6,616,3492.0,135,20,1
13581,10,2020,1,57,396.23,6,0,1
13582,9,2019,1,16,12.97,3,0,1
13583,10,2019,4,36,202.28,3,10,1
13584,8,2020,1,4,60.75,5,426,1
13585,6,2020,1,20,93.0,4,9,1
13586,5,2020,1,22,186.38,9,23,1
13587,8,2020,1,12,77.13,7,0,1
13588,3,2020,2,27,170.15,12,10,1
13589,1,2020,15,42,245.13,4,0,1
13590,4,2020,6,16,252.43,3,0,1
13591,5,2020,5,7,87.87,4,0,1
13592,10,2020,4,36,196.78,5,12,1
13593,2,2020,14,23,55.13,5,1,1
13594,2,2020,2,9,120.23,6,0,1
13595,10,2019,1,5,122.87,5,0,1
13596,4,2020,15,41,254.08,3,29,1
13597,10,2020,12,54,231.35,10,0,1
13598,1,2020,3,24,135.6,3,2,1
13599,11,2019,2,4,107.12,3,2,1
13600,10,2019,3,47,493.33,12,0,1
13601,8,2019,2,20,62.58,5,14,1
13602,5,2020,2,20,195.62,8,0,1
13603,7,2020,1,9,188.92,7,8,1
13604,5,2020,6,33,166.22,7,0,1
13605,11,2020,2,16,35.33,10,0,1
13606,6,2020,1,24,154.57,2,28,1
13607,11,2019,10,41,268.67,9,0,1
13608,8,2019,1,12,109.47,4,12,1
13609,6,2020,2,37,161.1,8,13,1
13610,9,2019,1,12,30.02,2,0,1
13611,4,2020,6,48,221.95,4,0,1
13612,10,2019,7,30,305.65,4,2,1
13613,4,2020,7,28,134.38,4,20,1
13614,10,2019,1,68,421.15,9,0,1
13615,5,2020,3,12,111.82,4,7,1
13616,4,2020,8,14,323.27,5,0,1
13617,1,2020,4,13,113.63,2,25,1
13618,10,2019,1,15,126.75,4,17,1
13619,9,2019,17,43,181.03,16,20,1
13620,11,2019,2,18,183.88,3,17,1
13621,12,2019,3,12,111.78,4,0,1
13622,9,2020,3,31,120.15,15,12,1
13623,9,2020,1,25,77.27,6,0,1
13624,8,2020,1,4,60.75,5,426,1
13625,9,2019,6,34,146.72,7,0,1
13626,10,2019,5,23,121.42,4,8,1
13627,12,2019,3,24,153.32,5,30,1
13628,11,2019,1,66,192.22,9,0,1
13629,12,2020,1,40,199.8,6,0,1
13630,7,2020,1,53,409.5,6,0,1
13631,5,2019,2,18,148.08,9,2687,1
13632,8,2020,2,39,119.27,17,0,1
13633,8,2020,1,8,74.15,4,383,1
13634,12,2019,7,48,214.47,4,12,1
13635,4,2020,8,44,199.62,5,0,1
13636,1,2020,7,53,292.62,10,2,1
13637,2,2020,5,21,228.73,5,0,1
13638,4,2020,4,4,85.27,3,0,1
13639,12,2019,3,14,80.53,3,0,1
13640,2,2020,6,15,166.73,4,2,1
13641,5,2020,2,17,174.5,6,0,1
13642,1,2020,2,6,73.85,3,1,1
13643,3,2020,5,6,109.72,6,116,1
13644,2,2020,1,39,125.47,9,0,1
13645,5,2020,5,46,279.98,3,11,1
13646,3,2020,4,34,190.92,3,126,1
13647,1,2020,20,90,221.7,7,14,1
13648,1,2021,1,91,415.3,6,0,1
13649,10,2020,4,26,111.52,5,17,1
13650,5,2020,3,5,96.82,4,0,1
13651,4,2020,3,53,190.65,4,10,1
13652,1,2021,1,15,106.33,8,0,1
13653,3,2020,4,15,73.23,5,0,1
13654,9,2020,1,27,231.93,8,2,1
13655,9,2019,2,9,131.65,5,1,1
13656,9,2019,1,29,162.08,4,0,1
13657,4,2020,3,12,190.23,5,0,1
13658,8,2019,5,46,155.93,15,14,1
13659,6,2020,1,44,250.02,4,0,1
13660,12,2019,3,35,155.15,4,0,1
13661,5,2020,2,3,72.0,2,0,1
13662,5,2020,5,13,216.28,5,0,1
13663,7,2020,2,8,72.43,4,12,1
13664,10,2020,1,27,249.43,5,1656,1
13665,1,2021,3,33,122.23,11,10,1
13666,12,2019,4,28,19.8,14,5,1
13667,6,2020,3,27,267.95,4,19,1
13668,7,2020,5,22,310.5,3,1,1
13669,1,2021,2,32,150.55,6,0,1
13670,8,2020,1,37,218.23,7,0,1
13671,10,2019,1,15,98.08,3,1,1
13672,11,2019,10,41,268.67,9,0,1
13673,9,2019,1,31,76.88,2,31,1
13674,9,2019,2,14,45.22,2,0,1
13675,9,2020,1,26,166.83,5,6,1
13676,11,2019,2,11,117.32,4,16,1
13677,8,2020,1,37,218.23,7,0,1
13678,1,2020,2,8,132.75,4,13,1
13679,5,2020,2,10,43.38,3,0,1
13680,9,2019,3,24,136.47,5,0,1
13681,3,2020,29,42,234.25,5,0,1
13682,2,2020,4,18,141.23,3,28,1
13683,9,2019,2,4,20.05,5,3,1
13684,11,2020,2,16,35.33,10,0,1
13685,2,2020,5,21,228.73,5,0,1
13686,1,2020,6,48,151.68,13,19,1
13687,1,2021,1,46,267.33,10,0,1
13688,3,2020,27,38,207.0,10,0,1
13689,5,2020,5,8,84.03,6,1,1
13690,12,2019,11,21,123.42,4,2,1
13691,12,2019,1,15,114.0,4,0,1
13692,4,2020,5,8,93.88,4,25,1
13693,10,2020,1,49,135.93,9,19,1
13694,5,2020,3,18,115.75,5,0,1
13695,1,2020,7,21,110.18,6,0,1
13696,1,2020,4,13,113.63,2,25,1
13697,11,2019,3,24,83.68,6,10,1
13698,10,2020,2,12,37.05,8,0,1
13699,3,2020,5,6,109.72,6,116,1
13700,11,2020,3,16,128.77,6,26,1
13701,11,2020,1,22,140.2,5,1,1
13702,5,2020,1,15,157.32,4,11,1
13703,8,2020,1,13,149.9,7,4,1
13704,10,2020,1,83,237.42,4,0,1
13705,12,2019,1,20,175.47,9,0,1
13706,5,2020,5,13,216.28,5,0,1
13707,3,2020,1,7,22.38,3,0,1
13708,9,2020,1,13,104.7,9,2,1
13709,9,2019,2,23,81.87,5,53,1
13710,10,2020,1,35,188.65,5,71,1
13711,4,2020,9,15,161.95,4,1,1
13712,10,2019,1,21,223.43,3,0,1
13713,11,2019,2,9,20.67,5,23,1
13714,8,2020,2,13,118.72,5,481,1
13715,8,2020,2,22,156.83,4,0,1
13716,1,2021,1,28,200.85,5,4,1
13717,4,2020,3,15,129.48,2,0,1
13718,3,2020,1,14,110.25,3,32,1
13719,9,2020,2,57,140.15,8,8,1
13720,1,2020,6,42,198.65,4,0,1
13721,5,2020,2,12,123.93,4,0,1
13722,9,2020,3,10,115.48,6,16,1
13723,10,2019,1,14,130.85,2,0,1
13724,6,2020,1,10,133.67,5,38,1
13725,8,2020,1,32,223.62,6,222,1
13726,2,2020,3,54,106.82,7,0,1
13727,12,2019,1,29,173.93,3,0,1
13728,5,2020,2,12,123.93,4,0,1
13729,10,2020,1,38,357.18,11,0,1
13730,7,2020,4,10,91.87,4,3,1
13731,1,2020,5,11,90.63,3,25,1
13732,10,2020,3,31,244.63,5,9,1
13733,9,2019,1,28,251.52,5,12,1
13734,10,2019,3,10,91.08,4,0,1
13735,7,2020,2,56,242.92,6,0,1
13736,11,2019,6,26,136.63,5,12,1
13737,10,2019,1,10,163.8,4,72,1
13738,12,2019,1,20,39.18,3,9,1
13739,1,2020,16,33,136.25,5,9,1
13740,12,2019,7,29,142.18,9,0,1
13741,8,2020,1,40,81.38,10,10,1
13742,11,2019,1,32,168.07,2,57,1
13743,1,2020,16,33,136.25,5,9,1
13744,6,2020,7,30,169.2,3,11,1
13745,10,2019,2,10,78.87,4,65,1
13746,12,2020,1,28,128.4,5,1,1
13747,3,2020,3,26,180.8,3,19,1
13748,10,2020,1,32,100.28,6,25,1
13749,11,2019,2,18,134.75,3,10,1
13750,4,2020,6,15,111.53,9,2,1
13751,10,2019,1,12,12.97,3,10,1
13752,11,2020,3,16,128.77,6,26,1
13753,3,2020,12,24,153.75,7,11,1
13754,1,2020,3,6,146.32,3,0,1
13755,7,2020,1,4,83.18,2,0,1
13756,10,2020,4,41,215.35,8,0,1
13757,8,2020,1,7,37.48,2,76,1
13758,12,2020,1,23,121.27,5,117,1
13759,6,2020,1,36,354.62,7,1,1
13760,9,2020,1,38,142.62,5,0,1
13761,9,2019,2,38,33.53,5,0,1
13762,2,2020,3,13,61.85,4,11,1
13763,7,2020,1,4,48.7,4,97,1
13764,2,2020,5,15,126.17,3,10,1
13765,5,2020,1,15,164.2,4,174,1
13766,1,2020,6,11,127.28,6,44,1
13767,10,2020,1,50,279.28,6,0,1
13768,8,2019,9,24,116.3,4,10,1
13769,4,2020,4,12,105.5,2,0,1
13770,10,2020,12,54,231.35,10,0,1
13771,10,2019,2,15,168.03,2,0,1
13772,7,2020,1,12,119.32,6,15,1
13773,7,2020,2,20,75.4,4,1,1
13774,3,2020,2,12,199.75,4,0,1
13775,10,2019,1,13,47.72,4,13,1
13776,11,2019,1,15,73.2,2,0,1
13777,9,2019,2,20,314.48,3,0,1
13778,4,2020,6,15,111.53,9,2,1
13779,6,2020,3,66,331.23,13,3391,1
13780,7,2020,4,10,91.35,6,0,1
13781,12,2020,3,53,169.82,17,11,1
13782,6,2020,1,3,86.75,3,0,1
13783,10,2019,4,32,137.75,15,11,1
13784,10,2019,2,13,157.32,4,0,1
13785,5,2020,1,28,109.2,7,18,1
13786,9,2019,1,7,172.23,2,52,1
13787,9,2019,4,19,188.48,5,79,1
13788,3,2020,12,14,175.6,6,1,1
13789,9,2019,2,11,127.6,4,38,1
13790,7,2020,1,49,344.92,4,0,1
13791,7,2020,1,12,119.32,6,15,1
13792,10,2019,1,6,27.02,2,0,1
13793,9,2019,1,10,94.73,2,0,1
13794,8,2019,1,12,109.47,4,12,1
13795,10,2020,1,31,133.75,4,0,1
13796,12,2020,1,51,385.05,16,0,1
13797,6,2020,1,10,116.25,4,0,1
13798,10,2019,1,6,6.72,3,17,1
13799,7,2020,1,7,35.83,6,935,1
13800,2,2020,2,47,113.92,4,0,1
13801,4,2020,7,65,410.02,4,45,1
13802,7,2020,2,12,108.2,5,0,1
13803,8,2019,2,14,122.75,6,21,1
13804,8,2020,1,15,108.98,5,52,1
13805,7,2020,1,26,197.12,5,0,1
13806,6,2020,1,37,259.1,4,10,1
13807,10,2019,1,33,180.65,6,11,1
13808,9,2019,2,38,33.53,5,0,1
13809,4,2020,8,43,281.85,3,61,1
13810,9,2019,2,9,131.65,5,1,1
13811,9,2019,1,12,30.02,2,0,1
13812,2,2020,3,26,433.22,3,20,1
13813,9,2019,3,16,38.08,4,0,1
13814,9,2020,1,50,225.03,12,12,1
13815,9,2019,2,24,177.13,2,2,1
13816,3,2020,4,14,105.85,3,35,1
13817,11,2019,2,7,15.52,3,0,1
13818,12,2019,1,25,229.37,5,9,1
13819,1,2020,3,4,125.35,5,0,1
13820,6,2020,1,20,200.27,3,0,1
13821,3,2020,3,3,67.9,2,21,1
13822,8,2019,2,3,34.67,3,679,1
13823,3,2020,2,14,170.52,3,0,1
13824,10,2020,4,26,111.52,5,17,1
13825,4,2020,4,12,105.5,2,0,1
13826,8,2020,2,41,195.02,7,0,1
13827,2,2020,4,17,89.58,4,2,1
13828,6,2020,1,33,165.6,8,0,1
13829,10,2019,3,10,91.08,4,0,1
13830,7,2020,1,17,226.47,4,27,1
13831,3,2020,1,7,22.38,3,0,1
13832,9,2019,1,38,192.85,3,0,1
13833,8,2020,1,12,77.13,7,0,1
13834,10,2019,4,36,202.28,3,10,1
13835,10,2019,2,26,53.73,12,11,1
13836,9,2019,1,4,161.83,2,0,1
13837,8,2020,1,79,331.65,7,14,1
13838,1,2020,7,27,114.03,7,0,1
13839,12,2020,4,49,402.8,12,0,1
13840,11,2019,10,41,268.67,9,0,1
13841,2,2020,7,18,50.9,5,0,1
13842,2,2020,31,59,240.63,7,0,1
13843,12,2019,11,21,123.42,4,2,1
13844,10,2019,3,30,190.02,4,10,1
13845,11,2019,2,22,214.12,4,67,1
13846,4,2020,1,36,220.23,6,0,1
13847,10,2019,1,9,77.78,2,0,1
13848,9,2020,1,18,109.85,5,0,1
13849,2,2020,3,8,123.6,3,0,1
13850,6,2020,1,19,168.68,5,0,1
13851,11,2019,1,9,139.2,2,0,1
13852,9,2019,8,31,95.37,9,0,1
13853,1,2021,2,23,172.35,6,0,1
13854,10,2020,1,30,108.53,6,0,1
13855,3,2020,4,6,76.37,8,0,1
13856,8,2019,1,24,62.18,7,843,1
13857,12,2019,1,21,184.67,4,0,1
13858,11,2019,3,24,83.68,6,10,1
13859,12,2019,1,29,173.93,3,0,1
13860,1,2020,4,24,133.33,4,2,1
13861,10,2020,1,49,135.93,9,19,1
13862,8,2020,1,7,37.48,2,76,1
13863,8,2020,1,18,160.88,5,0,1
13864,4,2020,7,11,161.65,3,47,1
13865,10,2020,1,72,458.17,6,62,1
13866,1,2020,1,13,93.95,3,0,1
13867,9,2019,3,13,119.05,3,9,1
13868,9,2019,1,25,255.83,5,2,1
13869,9,2019,1,14,105.87,2,0,1
13870,12,2019,1,5,22.95,2,0,1
13871,12,2019,2,65,320.48,13,0,1
13872,5,2020,5,8,84.03,6,1,1
13873,10,2019,1,6,90.35,3,9,1
13874,7,2020,1,22,218.03,7,38,1
13875,1,2021,3,61,479.73,12,0,1
13876,10,2019,2,27,245.17,4,23,1
13877,12,2019,2,24,224.47,4,142,1
13878,11,2020,2,40,145.53,7,42,1
13879,5,2020,5,38,176.58,4,0,1
13880,8,2020,1,11,120.37,3,0,1
